Invoice No,Type,Order No,Order Type,Line ID,Invoice Date,Transaction Date,Shipped Date,Requested Date,Promised Date,Order By,Freight Handling,Route,Stop,Contain ID,Reference 1,Reference 2,Customer,Name,State,Country,Ship to Customer,Ship to Name,Ship to State,Ship to Country,Market Segment,Hyperion Code,B/P,Location,Item Number,Description 1,Description 2,Sub Family,Family,Grade,UOM,Quantity,Based Currency,Unit Price,Total Amount,Unit Cost,Total Cost,Currency,Unit Price,Total Value,UOM,Gross Weight,UOM,Net Weight,# of Package,G/L offset,Business Unit,Object,Subsidiary,Act Cat 07,Tagetik code,Terms,Sales Rep #,Name,Tax Rate,Tax Exp Code,Related Order,Related Type,Related Line Number,Delivery Instr 1,Delivery Instr 2,PO Received,PO Unit Price,PO Total Amount
312175,RI,20250273,D1,11,210113,200219,0,201105,210114,1,1,1,1,T#,1,1,40337101,1,NY,USA,40337110,Customer-1444,NY,USA,TE,1,         DOR,1,1,1,1,670,D9,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312176,RI,20251098,D1,1.1,210113,200908,210113,201109,201109,1,1,1,1,T#,1,1,40015701,1,BC,CANADA,40015712,Customer-1475,BC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,51,CAD,16.75,854.25,5.45,277.95,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312176,RI,20251098,D1,3,210113,200908,0,201109,210113,1,1,1,1,T#,1,1,40015701,1,BC,CANADA,40015712,Customer-1475,BC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312177,RI,20251377,D1,2,210113,201109,210113,201113,210108,1,1,1,1,T#,1,1,40297001,1,PA,USA,40297001,Customer-1819,PA,USA,TE,1,         RMD,1,1,1,1,670,D9,,EA,2,CAD,318.5,637,256.025,512.05,USD,250,500,,0,LB,0,0,1,1,1,1,1,1,1,30016,Sales Representative-6,1,1,1,1,0,1,1,0,0,0
312177,RI,20251377,D1,3,210113,201109,0,201113,210113,1,1,1,1,T#,1,1,40297001,1,PA,USA,40297001,Customer-1819,PA,USA,TE,1,         RMD,1,1,1,1,670,D9,,EA,1,CAD,57.394,57.39,0,0,USD,45.05,45.05,,0,,0,0,1,1,1,1,1,1,1,30016,Sales Representative-6,1,1,1,1,0,1,1,0,0,0
312178,RI,20251439,D1,1,210113,201127,210112,210115,210115,1,1,1,1,T#,1,1,40337101,1,NY,USA,40337110,Customer-1444,NY,USA,TE,1,         DOR,1,1,1,1,670,D9,,EA,1,CAD,0,0,96.19,96.19,USD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312178,RI,20251439,D1,2,210113,201127,210112,210115,210115,1,1,1,1,T#,1,1,40337101,1,NY,USA,40337110,Customer-1444,NY,USA,TE,1,         DOR,1,1,1,1,670,D9,,EA,1,CAD,0,0,0,0,USD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312178,RI,20251439,D1,3,210113,201127,210112,210115,210115,1,1,1,1,T#,1,1,40337101,1,NY,USA,40337110,Customer-1444,NY,USA,TE,1,         DOR,1,1,1,1,670,D9,,EA,1,CAD,0,0,0,0,USD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312178,RI,20251439,D1,4,210113,201127,210112,210115,210115,1,1,1,1,T#,1,1,40337101,1,NY,USA,40337110,Customer-1444,NY,USA,TE,1,         DOR,1,1,1,1,670,D9,,EA,1,CAD,0,0,0,0,USD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312178,RI,20251439,D1,5,210113,201127,210112,210115,210115,1,1,1,1,T#,1,1,40337101,1,NY,USA,40337110,Customer-1444,NY,USA,TE,1,         DOR,1,1,1,1,670,D9,,EA,1,CAD,0,0,0,0,USD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312178,RI,20251439,D1,6,210113,201127,210112,210115,210115,1,1,1,1,T#,1,1,40337101,1,NY,USA,40337110,Customer-1444,NY,USA,TE,1,         DOR,1,1,1,1,670,D9,,EA,1,CAD,0,0,0,0,USD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312178,RI,20251439,D1,7,210113,201127,0,210115,210115,1,1,1,1,T#,1,1,40337101,1,NY,USA,40337110,Customer-1444,NY,USA,TE,1,         DOR,1,1,1,1,670,D9,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312179,RI,21250031,D1,1,210113,210107,210113,210107,210114,1,1,1,1,T#,1,1,40139901,1,MN,USA,40139928,Customer-1667,MN,USA,NW,1,         RMD,1,1,1,1,297,8A,,EA,36,CAD,267.54,9631.44,146.9967,5291.88,USD,210,7560,,0,LB,0,0,1,1,1,1,1,1,1,30005,Sales Representative-7,1,1,1,1,0,1,1,0,0,0
312179,RI,21250031,D1,2,210113,210107,0,210107,210113,1,1,1,1,T#,1,1,40139901,1,MN,USA,40139928,Customer-1667,MN,USA,NW,1,         DOR,1,1,1,1,297,8A,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30005,Sales Representative-7,1,1,1,1,0,1,1,0,0,0
312180,RI,21250037,D1,1,210113,210107,210113,210126,210118,1,1,1,1,T#,1,1,40015701,1,BC,CANADA,40015712,Customer-1475,BC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,500,CAD,5.15,2575,1.6566,828.3,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312180,RI,21250037,D1,2,210113,210107,0,210205,210205,1,1,1,1,T#,1,1,40015701,1,BC,CANADA,40015712,Customer-1475,BC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312181,RI,21250043,D1,1,210113,210108,210113,210114,210114,1,1,1,1,T#,1,1,40015701,1,BC,CANADA,40015712,Customer-1475,BC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,200,CAD,3.22,644,0.1607,32.14,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312181,RI,21250043,D1,2,210113,210108,0,210207,210207,1,1,1,1,T#,1,1,40015701,1,BC,CANADA,40015712,Customer-1475,BC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312182,RI,21250053,D1,1,210113,210113,210113,210114,210114,1,1,1,1,T#,1,1,40035301,1,QC,CANADA,40035311,Customer-1545,QC,CANADA,NW,1,         DOR,1,1,1,1,207,09,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30029,Sales Representative-15,1,1,1,1,0,1,1,0,0,0
312182,RI,21250053,D1,2,210113,210113,0,210114,210114,1,1,1,1,T#,1,1,40035301,1,QC,CANADA,40035311,Customer-1545,QC,CANADA,NW,1,         DOR,1,1,1,1,207,09,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30029,Sales Representative-15,1,1,1,1,0,1,1,0,0,0
312183,RI,19250796,D1,8.9,210114,190531,210114,210204,210204,1,1,1,1,T#,1,1,40006001,1,QC,CANADA,40006034,Customer-1439,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,18,CAD,1200,21600,624.6361,11243.45,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312183,RI,19250796,D1,28,210114,190531,0,210204,210204,1,1,1,1,T#,1,1,40006001,1,QC,CANADA,40006034,Customer-1439,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312184,RI,20251467,D1,1,210114,201204,210114,201208,201208,1,1,1,1,T#,1,1,40006001,1,QC,CANADA,40006036,Customer-1439,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,15,CAD,136.21,2043.15,60.5587,908.38,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312184,RI,20251467,D1,2,210114,201204,0,201208,210114,1,1,1,1,T#,1,1,40006001,1,QC,CANADA,40006036,Customer-1439,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,30.15,30.15,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312185,RI,21250054,D1,2,210114,210113,210114,210114,210217,1,1,1,1,T#,1,1,40035201,1,QC,CANADA,40035212,Customer-1545,QC,CANADA,PO,1,         DOR,1,1,1,1,298,8B,,EA,2,CAD,114.2,228.4,43.315,86.63,CAD,0,0,,0,LB,2.4,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
312185,RI,21250054,D1,3,210114,210113,0,210217,210217,1,1,1,1,T#,1,1,40035201,1,QC,CANADA,40035212,Customer-1545,QC,CANADA,PO,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
312186,RI,21250055,D1,1,210114,210113,210114,210114,210114,1,1,1,1,T#,1,1,40035201,1,QC,CANADA,40035212,Customer-1545,QC,CANADA,PO,1,         DOR,1,1,1,1,290,8A,,EA,8,CAD,35,280,23.0663,184.53,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
312186,RI,21250055,D1,2,210114,210113,210114,210114,210114,1,1,1,1,T#,1,1,40035201,1,QC,CANADA,40035212,Customer-1545,QC,CANADA,PO,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,150,150,0,0,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
312186,RI,21250055,D1,3,210114,210113,0,210114,210114,1,1,1,1,T#,1,1,40035201,1,QC,CANADA,40035212,Customer-1545,QC,CANADA,PO,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
312187,RI,19251231,D1,17,210115,190903,210115,210115,210111,1,1,1,1,T#,1,1,40256201,1,UK,UNITED KINGDOM,40256210,Customer-1843,UK,UNITED KINGDOM,TA,1,         DOR,1,1,1,1,292,8A,,EA,100,CAD,40.195,4019.5,25.6472,2564.72,USD,31.55,3155,,0,LB,0,0,1,1,1,1,1,1,1,60117,Sales Representative-12,1,1,1,1,0,1,1,0,0,0
312187,RI,19251231,D1,23,210115,190903,0,201231,210115,1,1,1,1,T#,1,1,40256201,1,UK,UNITED KINGDOM,40256210,Customer-1843,UK,UNITED KINGDOM,TA,1,         DOR,1,1,1,1,292,8A,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,60117,Sales Representative-12,1,1,1,1,0,1,1,0,0,0
312188,RI,19251396,D1,1,210115,191004,210115,200402,201202,1,1,1,1,T#,1,1,40018101,1,PA,USA,40018114,Customer-1443,IL,USA,TE,1,         DOR,1,1,1,1,671,D9,,EA,9,CAD,5260.346,47343.11,2155.4889,19399.4,USD,4129,37161,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312188,RI,19251396,D1,2,210115,191004,0,200402,210115,1,1,1,1,T#,1,1,40018101,1,PA,USA,40018114,Customer-1443,IL,USA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312189,RI,20250420,D1,1,210115,200319,210114,200827,201112,1,1,1,1,T#,1,1,40343501,1,OR,USA,40343510,Customer-1322,OR,USA,TE,1,         RMD,1,1,1,1,670,D9,,EA,10,CAD,4962.23,49622.3,4133.726,41337.26,USD,3895,38950,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312189,RI,20250420,D1,2,210115,200319,0,200827,210114,1,1,1,1,T#,1,1,40343501,1,OR,USA,40343510,Customer-1322,OR,USA,TE,1,         RMD,1,1,1,1,670,D9,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312190,RI,20250796,D1,1.1,210115,200616,210115,201218,210118,1,1,1,1,T#,1,1,40018101,1,PA,USA,40018114,Customer-1443,IL,USA,TE,1,         DOR,1,1,1,1,671,D9,,EA,7,CAD,7715.854,54010.98,3396.5529,23775.87,USD,6056.4,42394.8,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312190,RI,20250796,D1,2.1,210115,200616,210115,201218,210118,1,1,1,1,T#,1,1,40018101,1,PA,USA,40018114,Customer-1443,IL,USA,TE,1,         DOR,1,1,1,1,671,D9,,EA,2,CAD,7257.023,14514.05,2782.6,5565.2,USD,5696.25,11392.5,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312190,RI,20250796,D1,4.1,210115,200616,210115,201218,210118,1,1,1,1,T#,1,1,40018101,1,PA,USA,40018114,Customer-1443,IL,USA,TE,1,         DOR,1,1,1,1,671,D9,,EA,2,CAD,7257.023,14514.05,2817.09,5634.18,USD,5696.25,11392.5,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312190,RI,20250796,D1,6,210115,200616,0,201217,210115,1,1,1,1,T#,1,1,40018101,1,PA,USA,40018114,Customer-1443,IL,USA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312191,RI,20250950,D1,3,210115,200728,210115,210107,210107,1,1,1,1,T#,1,1,40018101,1,PA,USA,40018114,Customer-1443,IL,USA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,5523.363,5523.36,2155.49,2155.49,USD,4335.45,4335.45,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312191,RI,20250950,D1,43,210115,200728,0,200807,210115,1,1,1,1,T#,1,1,40018101,1,PA,USA,40018114,Customer-1443,IL,USA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312192,RI,20251454,D1,1,210115,201202,210115,210112,210115,1,1,1,1,T#,1,1,40289301,1,QC,CANADA,40289301,Customer-1525,QC,CANADA,PO,1,         RMD,1,1,1,1,281,01,,EA,1,CAD,1975,1975,0,0,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
312192,RI,20251454,D1,2,210115,201202,210115,210112,210115,1,1,1,1,T#,1,1,40289301,1,QC,CANADA,40289301,Customer-1525,QC,CANADA,PO,1,         RMD,1,1,1,1,281,01,,EA,1,CAD,2830,2830,0,0,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
312192,RI,20251454,D1,3,210115,201202,0,210112,210115,1,1,1,1,T#,1,1,40289301,1,QC,CANADA,40289301,Customer-1525,QC,CANADA,PO,1,         RMD,1,1,1,1,281,01,,EA,1,CAD,54.2,54.2,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
312193,RI,21250063,D1,1,210115,210114,210115,210115,210115,1,1,1,1,T#,1,1,40270201,1,TX,USA,40270210,Customer-1877,TX,USA,TR,1,         RMD,1,1,1,1,291,8A,,EA,6,CAD,166.066,996.4,131.5317,789.19,USD,130.35,782.1,,0,LB,0,0,1,1,1,1,1,1,1,30062,Sales Representative-5,1,1,1,1,0,1,1,0,0,0
312193,RI,21250063,D1,2,210115,210114,0,210115,210118,1,1,1,1,T#,1,1,40270201,1,TX,USA,40270210,Customer-1877,TX,USA,TR,1,         RMD,1,1,1,1,291,8A,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30062,Sales Representative-5,1,1,1,1,0,1,1,0,0,0
312194,RI,21250051,D1,1,210118,210112,210118,210115,210115,1,1,1,1,T#,1,1,40035301,1,QC,CANADA,40035310,Customer-280,QC,CANADA,NW,1,         DOR,1,1,1,1,290,8A,,EA,12,CAD,20,240,2.6525,31.83,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30029,Sales Representative-15,1,1,1,1,0,1,1,0,0,0
312194,RI,21250051,D1,2,210118,210112,210118,210122,210122,1,1,1,1,T#,1,1,40035301,1,QC,CANADA,40035310,Customer-280,QC,CANADA,NW,1,         DOR,1,1,1,1,290,8A,,EA,8,CAD,34.5,276,7.555,60.44,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30029,Sales Representative-15,1,1,1,1,0,1,1,0,0,0
312194,RI,21250051,D1,3,210118,210112,210118,210122,210122,1,1,1,1,T#,1,1,40035301,1,QC,CANADA,40035310,Customer-280,QC,CANADA,NW,1,         DOR,1,1,1,1,207,09,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30029,Sales Representative-15,1,1,1,1,0,1,1,0,0,0
312194,RI,21250051,D1,4,210118,210112,0,210115,210118,1,1,1,1,T#,1,1,40035301,1,QC,CANADA,40035310,Customer-280,QC,CANADA,NW,1,         DOR,1,1,1,1,207,09,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30029,Sales Representative-15,1,1,1,1,0,1,1,0,0,0
312195,RI,21250052,D1,1,210118,210112,210118,210115,210115,1,1,1,1,T#,1,1,40035201,1,QC,CANADA,40035212,Customer-1545,QC,CANADA,PO,1,         DOR,1,1,1,1,290,8A,,EA,6,CAD,72,432,0,0,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
312195,RI,21250052,D1,2,210118,210112,210118,210115,210115,1,1,1,1,T#,1,1,40035201,1,QC,CANADA,40035212,Customer-1545,QC,CANADA,PO,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,100,100,0,0,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
312195,RI,21250052,D1,3,210118,210112,0,210115,210118,1,1,1,1,T#,1,1,40035201,1,QC,CANADA,40035212,Customer-1545,QC,CANADA,PO,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,30010,Sales Representative-11,1,1,1,1,0,1,1,0,0,0
312196,RI,21250067,D1,1,210118,210115,210118,210120,210120,1,1,1,1,T#,1,1,40018101,1,PA,USA,40018114,Customer-1443,IL,USA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,471.98,471.98,USD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312196,RI,21250067,D1,2,210118,210115,210118,210120,210120,1,1,1,1,T#,1,1,40018101,1,PA,USA,40018114,Customer-1443,IL,USA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,471.98,471.98,USD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312196,RI,21250067,D1,3,210118,210115,210118,210120,210120,1,1,1,1,T#,1,1,40018101,1,PA,USA,40018114,Customer-1443,IL,USA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,471.98,471.98,USD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312196,RI,21250067,D1,4,210118,210115,210118,210120,210120,1,1,1,1,T#,1,1,40018101,1,PA,USA,40018114,Customer-1443,IL,USA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,471.98,471.98,USD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312196,RI,21250067,D1,5,210118,210115,210118,210120,210120,1,1,1,1,T#,1,1,40018101,1,PA,USA,40018114,Customer-1443,IL,USA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,471.98,471.98,USD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312196,RI,21250067,D1,6,210118,210115,0,210120,210120,1,1,1,1,T#,1,1,40018101,1,PA,USA,40018114,Customer-1443,IL,USA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312197,RI,20251130,D1,3,210119,200916,210119,201217,210115,1,1,1,1,T#,1,1,40050101,1,OK,USA,40050110,Customer-1583,TX,USA,NW,1,         DOR,1,1,1,1,311,3A,,EA,5,CAD,4645.004,23225.02,2424.432,12122.16,USD,3646,18230,,0,LB,0,0,1,1,1,1,1,1,1,30005,Sales Representative-7,1,1,1,1,0,1,1,0,0,0
312197,RI,20251130,D1,4,210119,200916,210119,210125,210125,1,1,1,1,T#,1,1,40050101,1,OK,USA,40050110,Customer-1583,TX,USA,NW,1,         DOR,1,1,1,1,311,3A,,EA,5,CAD,4645.004,23225.02,2424.432,12122.16,USD,3646,18230,,0,LB,0,0,1,1,1,1,1,1,1,30005,Sales Representative-7,1,1,1,1,0,1,1,0,0,0
312197,RI,20251130,D1,9,210119,200916,0,201231,210119,1,1,1,1,T#,1,1,40050101,1,OK,USA,40050110,Customer-1583,TX,USA,NW,1,         DOR,1,1,1,1,311,3A,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30005,Sales Representative-7,1,1,1,1,0,1,1,0,0,0
312198,RI,20251134,D1,1,210119,200917,210119,201217,201217,1,1,1,1,T#,1,1,40125401,1,OR,USA,40125428,Customer-1172,CA,USA,TE,1,         RMD,1,1,1,1,671,D9,,EA,100,CAD,677.768,67776.8,475.7574,47575.74,USD,532,53200,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312198,RI,20251134,D1,2,210119,200917,210119,201217,201217,1,1,1,1,T#,1,1,40125401,1,OR,USA,40125428,Customer-1172,CA,USA,TE,1,         RMD,1,1,1,1,671,D9,,EA,100,CAD,0,0,2.42,242,USD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312198,RI,20251134,D1,3,210119,200917,210119,201217,201217,1,1,1,1,T#,1,1,40125401,1,OR,USA,40125428,Customer-1172,CA,USA,TE,1,         DOR,1,1,1,1,298,8B,,EA,1,CAD,0,0,0,0,USD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312198,RI,20251134,D1,4,210119,200917,0,201217,210119,1,1,1,1,T#,1,1,40125401,1,OR,USA,40125428,Customer-1172,CA,USA,TE,1,         RMD,1,1,1,1,298,8B,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312199,RI,20251446,D1,1,210119,201130,210119,210319,210319,1,1,1,1,T#,1,1,40015701,1,BC,CANADA,40015710,Customer-1475,BC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1500,CAD,5.3,7950,1.4858,2228.7,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312199,RI,20251446,D1,4,210119,201130,0,210125,210125,1,1,1,1,T#,1,1,40015701,1,BC,CANADA,40015710,Customer-1475,BC,CANADA,TE,1,         RMD,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312200,RI,21250059,D1,1,210119,210113,210119,210113,210121,1,1,1,1,T#,1,1,40129301,1,AL,USA,40129310,Customer-1873,AL,USA,PO,1,         DOR,1,1,1,1,290,8A,,EA,12,CAD,41.915,502.98,8.6383,103.66,USD,32.9,394.8,,0,LB,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
312200,RI,21250059,D1,2,210119,210113,0,210113,210119,1,1,1,1,T#,1,1,40129301,1,AL,USA,40129310,Customer-1873,AL,USA,PO,1,         DOR,1,1,1,1,290,8A,,EA,1,CAD,0,0,0,0,USD,0,0,,0,,0,0,1,1,1,1,1,1,1,30060,Sales Representative-9,1,1,1,1,0,1,1,0,0,0
312201,RI,19250796,D1,9.1,210120,190531,210120,210204,210204,1,1,1,1,T#,1,1,40006001,1,QC,CANADA,40006034,Customer-1439,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,14,CAD,865,12110,737.1921,10320.69,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312201,RI,19250796,D1,9.2,210120,190531,210120,210204,210204,1,1,1,1,T#,1,1,40006001,1,QC,CANADA,40006034,Customer-1439,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,14,CAD,2425,33950,1772.3186,24812.46,CAD,0,0,,0,LB,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
312201,RI,19250796,D1,29,210120,190531,0,210204,210204,1,1,1,1,T#,1,1,40006001,1,QC,CANADA,40006034,Customer-1439,QC,CANADA,TE,1,         DOR,1,1,1,1,671,D9,,EA,1,CAD,0,0,0,0,CAD,0,0,,0,,0,0,1,1,1,1,1,1,1,31011,Sales Representative-17,1,1,1,1,0,1,1,0,0,0
